,Name,RA,Dec,Period,Duty_cycle,phase
57,sample_57,227.429461325061,41.74172546375678,53.84513691008497,0.27111238729032483,0.2013015036607108
58,sample_58,293.98950633950415,-70.90079142495527,151.5731763158207,0.4891344055041891,0.7384724664599495
59,sample_59,203.78385777343135,-13.151177571484055,136.06012707122736,0.3995082921503207,0.9454991693042128
60,sample_60,228.7218804474257,35.51189876365952,134.8974342354001,0.15744915435920898,0.09801249486211706
61,sample_61,292.27674180103605,-34.41262644276888,75.91161127405424,0.42714137645096384,0.7364739591279071
62,sample_62,333.59647466164233,61.7306385248649,71.27897460659725,0.3955206786780574,0.26640282268096727
63,sample_63,328.5365086657249,53.07486691852978,17.31336266407799,0.3586781515378238,0.16041987696864812
64,sample_64,296.9236112506648,-39.23413696217632,117.66992759328282,0.4852598850429518,0.6289545889095536
65,sample_65,33.91204155651439,-82.05613694464323,35.59033758774441,0.45453943524052465,0.7165481688638804
66,sample_66,129.97382016278664,22.736016872672693,50.268358018802566,0.17909951832672452,0.2080655549893311
67,sample_67,12.782896343401294,-47.85220141222043,25.544958555735448,0.35626675232172567,0.6393681735990364
68,sample_68,196.68354189120507,45.00142566708004,33.875339521987634,0.4252559027321873,0.48453611198227525
69,sample_69,286.60341808095296,10.992128377328868,95.5701505264993,0.11642155459102708,0.09385911781806582
70,sample_70,18.410897688453947,65.97906859389505,23.752277638924845,0.41132954181545167,0.28475460618207254
71,sample_71,67.91849820816093,-76.52733594182757,149.98146949332119,0.19922125657152315,0.3990545171995516
72,sample_72,131.56834167070022,-10.139444154612065,83.14135720016264,0.2603545072906953,0.9712744418427055
73,sample_73,87.94226919617743,64.2649333286021,169.24233357798263,0.2294111919328081,0.6923391372388178
74,sample_74,286.2235393768423,58.117770745490816,156.91118294592457,0.26128635657973553,0.09826640109237428
75,sample_75,126.750655926535,60.037506414894835,179.20979483819934,0.21054193984253497,0.14816012711091775
76,sample_76,229.9895767649109,-75.95528317086767,143.37317392667595,0.24425896538492867,0.3350621739021159
77,sample_77,177.62448453231454,-3.841625728811394,135.5393151366092,0.1925993095618168,0.2098375438436639
78,sample_78,210.05407274178316,17.23428021193895,117.45740383020063,0.14451184156088234,0.9383597858442051
79,sample_79,338.1383737138269,7.109075884933347,1.4813984152901307,0.11876772646570172,0.7279760007405981
80,sample_80,339.6649941248965,-87.93791745360556,33.40516619578653,0.20864848132433203,0.6397546907962153
81,sample_81,40.208156861813876,48.527373369744566,90.38874344533048,0.31438168594427185,0.19110938514528547
82,sample_82,303.6713522500194,43.60622839043987,11.751421006118631,0.30695979991971184,0.5304783133482609
83,sample_83,124.56667435062529,-1.0525759450836887,152.94187808313,0.3418279042925457,0.30738693424043956
84,sample_84,36.296809957823626,-63.16313724966854,21.00254726708684,0.4260517405195786,0.1165006911813111
85,sample_85,138.02342969350082,-59.125065694006835,64.05766549568557,0.2505004364443585,0.8116121110754241
86,sample_86,183.72262349415587,-88.16614407190264,26.731505657579316,0.40152304463835575,0.33077991236577614
87,sample_87,345.9874984766271,9.028838530854614,150.1304011381231,0.45658033238337115,0.13386250227922059
88,sample_88,133.74082639192935,36.46540051566201,29.3621892773577,0.28206298521078066,0.2305730855325218
89,sample_89,4.4528644820127505,30.78521876302392,169.78435473678647,0.4984660193048783,0.9435806277991524
90,sample_90,309.4858822468791,4.9460712131491675,31.866615000126092,0.2587789181790745,0.9922933763472137
91,sample_91,39.99875872703609,-14.360299029333888,100.15940975307888,0.113096845865562,0.4605342437477058
92,sample_92,172.1972724448027,36.782473958897384,50.87349695459782,0.3626548735365419,0.12569942825017777
93,sample_93,305.98431185870584,9.141323270217498,154.60653191261085,0.47606028273406664,0.27096775680627927
94,sample_94,185.30052074057446,15.85224228835061,85.36055638196453,0.2924393287448724,0.5092126331599084
95,sample_95,160.77435197375354,-72.9604868868881,72.85511026402993,0.47966051102879625,0.25824875988610496
96,sample_96,288.1635067059976,86.01238411624215,159.89425482801462,0.1944626535778214,0.6707994281335524
97,sample_97,7.340692327549751,-86.38048292443496,189.10682606554107,0.11742583763970856,0.6725267695507166
98,sample_98,206.13698738431964,28.594066540117552,41.3631183228097,0.4149362347337462,0.795944542352618
99,sample_99,148.09398784441777,38.295538141793,46.405208842776034,0.39964316499470287,0.7722509595383156
100,sample_100,354.6393958025127,-17.449262310391205,17.344690944453827,0.14922492677968308,0.9120236277281526
101,sample_101,288.4965369326811,38.001146086487665,111.11662056007158,0.22986567423576984,0.8457061252140029
102,sample_102,19.425817151231417,82.86384548035787,189.7814761724307,0.3984279373285907,0.8187012210047302
103,sample_103,68.57009366624641,42.355428734019426,94.09989410817408,0.4857887193649394,0.6677597439930252
104,sample_104,162.866260305653,53.05626760494786,62.77906301106903,0.2707482477205282,0.16023233422110988
105,sample_105,253.05211834170098,-51.03604575037513,53.106320434638235,0.43248541355299663,0.728356424071212
106,sample_106,119.5340133513485,19.338298095962216,17.765826228179982,0.24712596059252265,0.8102591890611679
107,sample_107,129.59035042971902,-51.034423976604984,167.30693290863832,0.482658696354746,0.6059115113665521
108,sample_108,331.72018903964414,25.22266717266821,114.40714391814015,0.2216472116758982,0.4448186615303234
109,sample_109,343.2974457567877,62.77204557407347,166.5715745717412,0.2245433122747882,0.22288016640261382
110,sample_110,146.76278546648493,-20.652956803933975,63.051660045861304,0.12213032012764771,0.8230413850393543
111,sample_111,323.4766300469515,-50.96546153685588,177.93484983994728,0.3044909343245675,0.7966159139570437
112,sample_112,118.88786817290267,72.57380442505527,19.079131430356455,0.21450877198957122,0.4152616068797889
113,sample_113,29.78505748310476,-41.670011168984196,48.5479102090266,0.15080002556092587,0.963519714007541
114,sample_114,189.61305638943833,-36.37657902826145,145.3719870019177,0.33681600059351224,0.17270531782718487
115,sample_115,237.89737230110913,87.30363888402127,54.803158332018036,0.37256541845224767,0.8847818125158546
116,sample_116,321.46541612496384,80.41726734500378,8.162229524561603,0.3295356571166441,0.1825758064707946
117,sample_117,347.4470653496925,61.82468931798263,192.9625409934862,0.4579562883610879,0.04312758974500831
118,sample_118,277.1680643541044,-67.729128455227,190.57401979533364,0.3278293462078914,0.7504998129008776
119,sample_119,273.2680915929745,50.992648400258304,157.96462902946325,0.23007214715955657,0.9748338108205382
120,sample_120,255.61055655712428,-15.074115045074748,71.09506903449412,0.4909537065674102,0.8975753659805044
121,sample_121,252.55200420096824,-13.833675151775836,53.57099164423221,0.42990030760067455,0.08745287511292969
122,sample_122,276.2316238885909,-39.396118987441795,126.3178979782463,0.31165337397233495,0.837009506129823
123,sample_123,350.756068904043,-38.177305708497066,80.36990287128957,0.34463136849306975,0.38286063685530686
124,sample_124,134.53348911737498,-53.63385579840902,19.318261928895186,0.23842454039707645,0.853635331307318
125,sample_125,29.898768949409778,-30.92772185779898,36.61675654293625,0.360279245688903,0.7695383307048588
126,sample_126,86.26816185600485,-79.88107999139429,142.07023358215628,0.44290389163514454,0.7233905041032582
127,sample_127,79.73157878787784,-18.228189876561387,57.7382694658114,0.42175580218956943,0.268726931157671
128,sample_128,130.89229085151013,1.4602026356622986,119.58146103293932,0.2750534273137524,0.2584148319988281
129,sample_129,291.7050204181255,89.02353364146677,85.42731762625202,0.45364939492415557,0.6535927645717214
130,sample_130,21.634020190187265,-55.38305430525649,98.63699649783865,0.1998698896775971,0.312463252202445
131,sample_131,161.90318340718122,34.5899321140689,125.60789878326618,0.3360722555616742,0.15761279583764137
132,sample_132,292.73325818872934,-42.450957115864455,73.21075624979515,0.22556686463009262,0.8724285628441145
133,sample_133,95.12317245088816,-33.865923888789375,127.36447333799093,0.15388288942546402,0.2805790661014483
134,sample_134,22.823719500592976,77.84268803310002,160.15259626115014,0.44727618829469007,0.9134430747601092
135,sample_135,87.156340935414,9.951733211711215,71.48286749533253,0.4052223732426644,0.18556992218016757
136,sample_136,30.624515525460115,61.64819491102685,9.288394929945643,0.33155685174883653,0.5533100494488069
137,sample_137,290.79179895069325,83.89167085610165,96.90254890769103,0.18482713591629674,0.6050596209337118
138,sample_138,61.28832472895319,9.305128610100581,11.84268079469927,0.3080536737251565,0.36582325886814326
139,sample_139,70.32211175622231,63.160942852690994,95.08637776441029,0.3846935217916202,0.14415642976032944
140,sample_140,293.2629777407141,76.7175325951502,152.1466442332728,0.34888904879446614,0.2489438901094651
141,sample_141,291.6946876504066,-13.968960263425615,50.06554840041889,0.3588550594805251,0.18851636502568375
142,sample_142,212.16870242536498,-70.03063383876379,89.7907639593735,0.33703082487773095,0.30245005545993553
143,sample_143,329.29521509888514,-3.243126923595071,69.69425224908113,0.43459366983861336,0.12054317071531398
144,sample_144,21.535191015300907,-36.59015134693117,22.074798421414915,0.23699071286852622,0.11459389523232794
145,sample_145,347.3891405309169,65.38150739101505,27.50236574419463,0.17481585541309563,0.00386117679251908
146,sample_146,205.54536831592154,80.2505800409507,184.5607294691166,0.3754277574771233,0.47254274978170163
147,sample_147,108.90349531901694,-81.70883989517466,88.22379236599019,0.3471903047831201,0.037447517749030455
148,sample_148,297.2458404811413,-6.391780087340422,8.347085624546226,0.11343078142469301,0.6679020986521544
149,sample_149,237.3836267543921,-51.2788582460427,108.17765175249605,0.21624001679809066,0.4906364309510385
150,sample_150,355.1306538908085,-3.523613214673304,103.43756850606053,0.43159780253811575,0.8227888232403889
151,sample_151,38.69515719169987,-75.73787376194201,98.00715040151051,0.2985186960746536,0.5169325523682738
152,sample_152,209.124860762746,-31.675501301630447,22.411556512153076,0.28941694498200904,0.4721339621092946
153,sample_153,170.21340753907268,-70.20464167538623,199.1912730869473,0.23093320625049005,0.562025914057585
154,sample_154,234.81096024771236,-16.14012109224491,141.63810197801575,0.4048619965584027,0.9666256577594341
155,sample_155,87.06684088453352,-80.14779511716718,36.78537330060807,0.43707754410976085,0.9409954697897124
156,sample_156,11.206511529992003,31.824854634546327,127.53474046877308,0.1485089596434273,0.14417973878658413
157,sample_157,195.9182046650994,75.17085269984082,54.204842970775694,0.24094220255771767,0.8975432737235195
158,sample_158,131.29201726347068,69.29253156081003,79.4162031687861,0.30577940779277457,0.8245998048433871
159,sample_159,321.23105577471085,-0.0671585297641144,54.77683872974995,0.11511606545193298,0.903775984046371
160,sample_160,165.35982065716433,-71.01393859118498,36.34397440381146,0.24885231874763655,0.47095272438799884
161,sample_161,150.71128947228345,56.60980280023844,99.4158820540535,0.43585293062896413,0.948343465569827
162,sample_162,227.8396656293403,6.818340733054413,93.87993230046283,0.3513404651825548,0.3413476942034219
163,sample_163,189.77910807243293,-55.804470542986095,188.76136707526925,0.1426815736550322,0.582812038398386
164,sample_164,346.02639835127974,25.500094220545392,139.48875260520396,0.28500278342227103,0.19523835810342274
165,sample_165,284.03575113910216,53.32061028328232,152.37506551085806,0.36534657452354524,0.05870756491437075
166,sample_166,178.8054163290428,-33.655826813362346,40.49661142416555,0.31431052988728325,0.5336807681291752
167,sample_167,76.00864891191668,40.85480346261957,77.5810538872446,0.16845370931929365,0.06423314296736164
168,sample_168,217.42825095325114,-29.916562760511,169.3186205823142,0.286439724235553,0.5760953194703993
169,sample_169,269.4798060416289,48.884755880378606,71.63393526866666,0.48516365521687044,0.2914276195658531
170,sample_170,272.1034206155085,14.118332922598185,120.49826389184629,0.3689061405667243,0.4966566499366162
171,sample_171,357.6515078156809,62.771574012787056,67.09902877845349,0.45265745233462706,0.6211202832860592
172,sample_172,78.6570163046222,-43.188680343122456,114.71643666649199,0.40696792622057076,0.3456948393400103
173,sample_173,153.22518369925984,47.549168135384235,53.926870636250506,0.31928936619948356,0.7417144009875738
174,sample_174,152.5816185138521,-37.94990847584514,154.69152138698402,0.3436025436247912,0.7817397946563229
175,sample_175,114.70953110126247,-4.443562034266861,9.072467274558043,0.35213049393793994,0.6444040279937389
176,sample_176,131.51623348619577,68.00599870516024,30.854913045103004,0.30786113200341353,0.7357097234057098
177,sample_177,172.05409222453926,33.10889813571835,131.78425609826772,0.4652891678243082,0.8352871563447503
178,sample_178,195.14712636363228,59.07821978990208,96.84576861262022,0.49666119737477077,0.9236262820618453
179,sample_179,95.480236483181,19.776096375735705,43.29430622403554,0.2172871896993358,0.33383764534959237
180,sample_180,48.36959838957058,20.334641054746555,42.706002876340925,0.4856733706699483,0.47373461034262293
181,sample_181,108.67597632280544,78.1817258842471,119.73031317078306,0.46850346184630365,0.3926345933016821
182,sample_182,49.13146897472083,-50.038430826442614,142.77174973170006,0.4243243420096988,0.7787156048999135
183,sample_183,114.36889620489875,59.00780415040981,185.92913031684574,0.44460851473018925,0.8781409550607732
184,sample_184,244.49897328678406,21.847389709980135,79.47359310335263,0.14609849546913867,0.3892858999606116
185,sample_185,216.47680271078085,65.814082740853,86.09975870792115,0.4867368422179743,0.7845040377063469
186,sample_186,358.9911957079863,86.55112859624032,10.833805100051483,0.4604330460063162,0.5654429237831335
187,sample_187,201.92364318575662,-39.24318070104797,145.29100312029746,0.21553117268953886,0.6103871812074614
188,sample_188,197.5359436915742,72.40410667507072,194.39975539327577,0.43449933704473986,0.17626283302650494
189,sample_189,231.23941096047844,-54.38185629467464,138.5798221165866,0.2147444776899139,0.7377537912543662
190,sample_190,261.63690553438107,-19.11621638572916,19.218261181093524,0.4519776886510948,0.717491793782887
191,sample_191,221.68671609126312,84.45622490179349,25.864591927914176,0.4247577243137348,0.20982096939948378
192,sample_192,211.8541383896559,-59.23793842205245,180.97528830660826,0.15326963789898995,0.4786573735705291
193,sample_193,217.79550281333795,-34.82065689361754,169.1759241340556,0.2909457528392374,0.19123428870753237
194,sample_194,127.71921799665911,73.6165120961557,7.4444394927402096,0.17004305932936037,0.9848598064409873
195,sample_195,279.84974424631883,-21.248767903076086,58.064085725666885,0.2862179312024447,0.5782556776749667
196,sample_196,217.6511470908397,4.509604145658514,7.081356465692771,0.49127620800634786,0.8318211245178282
197,sample_197,111.31998542273706,-42.84372365627299,82.10682914495857,0.44439244986657356,0.4332837165858277
198,sample_198,88.42470316591242,0.26994611166121274,1.09756100559862,0.32269637199272727,0.019283249559973892
199,sample_199,25.655041614347446,3.3564905670000797,129.62855503118075,0.477429999707466,0.7399918698670972
200,sample_200,125.17902306849106,84.02527973624419,76.69877171552429,0.49819748161052524,0.6738469688744524
201,sample_201,4.625178152205475,-11.343767438796547,62.66873535255558,0.3946069858258482,0.9799346419431919
202,sample_202,59.629401171520364,87.81037319965279,109.0306851725574,0.1348290602601762,0.6272960769029815
203,sample_203,21.731312006075804,-14.161408766327469,131.1264001310696,0.15043492210738907,0.4304703705662008
204,sample_204,100.13335464002306,-69.86435120895342,31.19288001317889,0.41978706023028234,0.9944368447429607
205,sample_205,125.3960346421006,21.969021051711024,138.35359994955874,0.3693842115896443,0.14699411013656513
206,sample_206,212.83411987716246,14.132409577716984,175.9175774337441,0.27085795061965423,0.6122281825660839
207,sample_207,278.99697668169875,54.76353904751997,95.50375491328813,0.3475731695808049,0.6260123417682166
208,sample_208,224.90536063378747,14.012346601550036,61.440641725235984,0.369949641869169,0.631797046526391
209,sample_209,57.48353918670694,58.237472869176486,42.4472960923399,0.4852320240795718,0.13109358916515962
210,sample_210,321.74561753709094,9.885744545897069,31.443932503763218,0.12266497839511095,0.6472310500259401
211,sample_211,263.0055498497527,61.62077581926516,47.565324362535804,0.42489188400835565,0.8204595261591549
212,sample_212,179.1915092549198,1.8044480466259216,32.752148298954594,0.3984017730561328,0.018884196715121825
213,sample_213,231.70404257856399,4.445118287422503,141.2226260612445,0.3405553256443792,0.5859758056660392
214,sample_214,183.40593919972906,3.2802074995289985,189.67591226953385,0.396718424819377,0.9339871886662015
215,sample_215,60.553254805120574,52.266907129489795,141.35220169249158,0.295625669970791,0.8530290949588907
216,sample_216,230.92090346589404,-6.334335438167145,158.42627863659632,0.24551145990863224,0.9905145273501387
217,sample_217,355.7305129889881,-55.343542148389474,179.04200354449642,0.3303724766447752,0.9182237298625754
218,sample_218,277.3108674287018,31.75905262718122,7.63477512505628,0.274104455281065,0.8426039311570577
219,sample_219,65.331420470913,71.97552236558661,151.14733860456403,0.19608994247071176,0.9592235853724241
220,sample_220,43.11564978284632,-65.17727803304201,22.376073389860494,0.46273855255500373,0.34361552645443205
221,sample_221,334.9137600571575,-45.11486252887021,192.94861218964775,0.35182819213699246,0.16873488082165572
222,sample_222,327.6259748920954,-18.04653891467737,75.054619745628,0.35355358010871807,0.6660321187672723
223,sample_223,269.6989856131595,-63.60930191112787,73.3466400311733,0.34915297844848436,0.7389750480359835
224,sample_224,273.78374923462275,47.71123785551029,103.35516837845886,0.12049015282363591,0.2400030710945643
225,sample_225,51.433858478580255,45.856830294854916,58.473664851728394,0.20897766368911896,0.44021514395205785
226,sample_226,292.2917895187572,-5.487168540643253,158.57486817635672,0.23212813071494387,0.2607326407933248
227,sample_227,69.21862368621323,77.24909951863955,167.5804361490491,0.36520180867890695,0.1956206282432178
228,sample_228,55.70669198378619,72.40223859303703,90.0750522380263,0.33258876876657417,0.517084367077999
229,sample_229,146.54435355816386,57.27550781399901,155.40860648040874,0.4656580381637603,0.4954026113803503
230,sample_230,0.13783814334587272,29.06917671021715,111.1473788952876,0.4608795423406723,0.5934249242459606
231,sample_231,304.37795864080994,82.51332444375055,174.58907143643654,0.12242658448959456,0.8022427310994745
232,sample_232,58.0060718792852,47.711485689787025,52.4414983145185,0.48444291795349337,0.9625086304122497
233,sample_233,266.12287205400884,64.59523994375863,155.34392680720788,0.32204669630286065,0.3274638720990667
234,sample_234,209.84206462426968,-2.377089672985008,18.036155560045056,0.42470688323076844,0.017739123929103533
235,sample_235,277.2858984696963,79.01437384723945,90.2214958676916,0.20925389651684229,0.7393253172561463
236,sample_236,215.99154009389957,52.200471953705204,80.80370054214804,0.14210120508934462,0.8903883307437169
237,sample_237,346.11868022976347,0.8455573181651914,90.30985952420818,0.3119310427653037,0.7199439971015597
238,sample_238,136.71642240666404,66.80588782269206,27.617876303238333,0.11683477047087738,0.6263172973136325
239,sample_239,178.9187559235191,-64.5591962695261,21.932889277496255,0.3170546954047281,0.4190551013093162
240,sample_240,121.79853024374104,-17.103888988810183,126.101578057341,0.4041946400991848,0.9113478365476672
241,sample_241,267.38283943889604,11.616220314663025,172.49175851027772,0.29398753059739696,0.1376851373707855
242,sample_242,108.17550815974039,57.86306390414339,172.49967883880996,0.41055560881620934,0.08157943296419413
243,sample_243,287.55507098125486,58.891830871029725,26.093168737167975,0.34207381532919845,0.8057315799046464
244,sample_244,30.941061060937688,-23.382625052899073,19.209306158600796,0.22445817269103388,0.4568264110704142
245,sample_245,84.83655292308549,10.002402550633889,34.051828312076736,0.3256669414520438,0.276877511691889
246,sample_246,157.7364196492916,-10.659200360488555,100.77728997256601,0.3063531067588452,0.24925131588594482
247,sample_247,45.37524666781314,-42.883598907717335,113.47468761662536,0.38450706737434104,0.7082334155288523
248,sample_248,73.08948276380617,-65.01882451382153,31.557639949636517,0.28062045864326146,0.4241122579196227
249,sample_249,302.94697164331,6.307589520947786,126.78965084421499,0.29819893789900664,0.3828666337615548
250,sample_250,134.0719594453855,34.692104756360465,67.47812282183696,0.4503028832881202,0.002871359586499385
251,sample_251,78.72323578746173,38.29343497989831,157.57600797103538,0.4716755928630041,0.8870965976384387
252,sample_252,304.599354754051,54.642733335281065,106.0292492662799,0.13394505214259478,0.474388512260478
253,sample_253,207.12912567464417,42.5152041961324,105.27521812358145,0.10256347699965236,0.02856823646335587
254,sample_254,228.13159465986848,-9.066895323389062,88.63215511334406,0.22039505654041425,0.5375272113329979
255,sample_255,320.00538643796506,-63.139507850017836,67.61466633312133,0.31659025993682244,0.6015301830246078
256,sample_256,257.0181216379689,7.008477700680388,71.20361299382378,0.24170755509016192,0.6513692958672068
257,sample_257,95.43790944372972,-17.35352730765517,53.43456299712058,0.40089659586894244,0.790061480261836
258,sample_258,3.494893916850171,-87.319130253877,119.52448917891685,0.42452680188865655,0.830734152069352
259,sample_259,197.80135079584127,74.41472822478846,38.5373887192033,0.12091999939285186,0.28325739702836994
260,sample_260,254.70236584286573,20.16524768370185,10.940494532324836,0.48956230645231325,0.414186635890342
261,sample_261,290.0420025243119,60.83880961570824,165.70205803311362,0.3848803098251493,0.8726267482899045
262,sample_262,68.63437374804322,0.609290213674754,107.15322708109532,0.1553996800859083,0.7588099620292492
263,sample_263,228.31079722610863,-69.57841482629183,164.6598541753735,0.4280259481594503,0.6742266784056984
264,sample_264,337.86967075003935,-39.77406582267798,119.62194198632638,0.2773240738326569,0.4713566711764201
265,sample_265,92.94451646446973,29.583170222759975,153.56323944339695,0.11531678550706018,0.42058680271183213
266,sample_266,105.29004066247992,76.15595634672013,132.5059495546594,0.26803476510764096,0.40557879039002975
267,sample_267,153.22758789400075,22.088877959246943,123.48560329236793,0.3678424896534662,0.4936039523334046
268,sample_268,205.61858478844715,74.14743091182174,137.05902993454387,0.4155671614279467,0.8185376472927751
269,sample_269,356.41009864077216,69.73836024016578,83.69028362758588,0.27343225315605757,0.5250093166815407
270,sample_270,211.74597857753747,-42.40703603766284,50.718538383336934,0.22625716690156936,0.24920782389272864
271,sample_271,319.63490391270085,-57.41419170151075,54.91649777685821,0.1738356788961443,0.41862214547835086
272,sample_272,236.22949834307292,30.22854992480781,52.851356762129306,0.196517301061654,0.7308120901918482
273,sample_273,170.19566689086136,47.52082958725873,148.8423870280269,0.20777566827831673,0.44375432390130387
274,sample_274,109.99441521624468,9.925754802559425,194.28796057723702,0.40630034784134816,0.18123676956417858
275,sample_275,126.06114631902975,53.71330451962683,18.022528045305517,0.40342609822023867,0.1755322492250786
276,sample_276,279.76057386608034,84.55809940874352,140.5666160578869,0.1175632118603117,0.9131032195675371
277,sample_277,63.90148194476771,-59.3364696856899,50.14423829503353,0.3980270309819097,0.574139593134009
278,sample_278,49.655349669016495,-3.9051574522395356,1.9616591132677015,0.10556906842269811,0.3945731278354062
279,sample_279,76.69405669635965,-71.36134688145754,131.3398916081095,0.1530581243329685,0.07962329318283776
280,sample_280,240.80214931677307,-30.43126706964825,18.18198849657243,0.1101701324910009,0.6906351270554543
281,sample_281,133.7020668760907,-74.62940815708865,63.02236590825706,0.2434932027670038,0.8486455276350512
